area,room,living_room,age,floor,city,district,neighbourhood,price
128,2,1,1,1,istanbul,beyoglu,piri pasa,48500
115,3,1,35,2,istanbul,besiktas,levazim,80000
55,1,1,5,2,istanbul,uskudar,mimar sinan,49000
125,3,1,6,3,istanbul,kadikoy,fenerbahce,105000
90,2,1,0,1,istanbul,sultanbeyli,yavuz selim,25000
100,2,1,5,4,istanbul,sultanbeyli,adil,28000
110,2,1,40,3,istanbul,sariyer,rumeli hisari,65000
152,3,1,12,1,istanbul,sultanbeyli,adil,57000
160,3,1,0,6,istanbul,besiktas,dikilitas,100000
95,3,1,0,7,istanbul,umraniye,istiklal,56000
80,2,1,5,4,istanbul,tuzla,aydinli,25000
75,2,1,11,4,istanbul,sisli,gulbahar,32000
120,3,1,6,1,istanbul,kadikoy,fikirtepe,71000
100,2,1,6,0,istanbul,sancaktepe,safa,33000
128,3,1,30,0,istanbul,besiktas,nisbetiye,90000
80,1,1,26,0,istanbul,sariyer,tarabya,25000
95,2,1,6,4,istanbul,pendik,yenisehir,42500
120,3,1,20,2,istanbul,umraniye,tepeustu,25000
110,2,1,7,0,istanbul,esenyurt,hurriyet,13000
65,1,1,28,1,istanbul,kagithane,telsizler,17000
95,2,1,3,10,istanbul,kagithane,seyrantepe,60000
80,2,1,31,3,istanbul,beyoglu,firuzaga,40000
145,1,1,13,3,istanbul,maltepe,feyzullah,90000
55,1,1,35,1,istanbul,fatih,koca mustafapasa,18000
85,2,1,11,1,istanbul,sisli,pasa,30000
75,1,1,30,5,istanbul,uskudar,ahmediye,35000
90,2,1,5,2,istanbul,sancaktepe,abdurrahmangazi,28000
95,2,1,27,6,istanbul,sisli,19 mayis,32500
90,2,1,31,1,istanbul,besiktas,yildiz,55000
50,1,1,4,-1,istanbul,sisli,kustepe,25000
110,2,1,30,3,istanbul,sisli,eskisehir,30000
74,1,1,0,7,istanbul,esenyurt,ardicli,17000
65,1,1,6,0,istanbul,zeytinburnu,maltepe,50000
90,2,1,16,1,istanbul,gaziosmanpasa,pazarici,25000
170,2,1,5,7,istanbul,sariyer,huzur,98000
130,3,1,25,3,istanbul,cekmekoy,aydinlar,35000
140,3,1,31,4,istanbul,sultanbeyli,mehmet akif,27000
110,2,1,5,3,istanbul,esenyurt,akevler,25000
135,3,1,30,5,istanbul,kucukcekmece,cumhuriyet,27000
80,1,1,1,1,istanbul,sisli,pasa,22500
95,3,1,28,1,istanbul,kucukcekmece,atakent,42500
60,1,1,11,4,istanbul,besiktas,gayrettepe,60000
85,2,1,21,1,istanbul,sariyer,zekeriyakoy,50000
85,2,1,31,2,istanbul,eyupsultan,rami yeni,21000
120,1,1,16,1,istanbul,buyukcekmece,guzelce,35000
95,2,1,29,4,istanbul,zeytinburnu,kazlicesme,35000
145,2,1,6,9,istanbul,sariyer,maslak,80000
85,2,1,6,1,istanbul,basaksehir,guvercintepe,20000
88,2,1,13,0,istanbul,eyupsultan,gokturk merkez,70000
120,3,1,26,3,istanbul,pendik,dumlupinar,25750
96,2,1,26,5,istanbul,sariyer,rumeli hisari,40000
125,3,1,31,1,istanbul,esenyurt,yenikent,23000
80,2,1,18,1,istanbul,atasehir,kayisdagi,33000
125,3,1,5,10,istanbul,umraniye,istiklal,65000
66,1,1,6,1,istanbul,beyoglu,hacimimi,86000
145,3,1,30,2,istanbul,beylikduzu,baris,40000
90,2,1,26,0,istanbul,bagcilar,15 temmuz,24000
70,1,1,35,-1,istanbul,besiktas,arnavutkoy,36000
72,2,1,30,2,istanbul,sariyer,cumhuriyet,22000
60,2,1,16,4,istanbul,beyoglu,kocatepe,40000
75,2,1,35,0,istanbul,beyoglu,sururi mehmet efendi,20000
80,2,1,5,0,istanbul,uskudar,bahcelievler,35000
105,2,1,3,0,istanbul,sultangazi,cebeci,21000
130,3,1,28,1,istanbul,maltepe,cevizli,46000
105,2,1,1,1,istanbul,kagithane,merkez,84000
90,1,1,12,10,istanbul,kartal,kordonboyu,65000
80,2,1,29,1,istanbul,kagithane,sultan selim,22000
80,1,1,21,4,istanbul,bagcilar,kemalpasa,19000
109,2,1,1,6,istanbul,umraniye,tatlisu,60000
100,2,1,11,2,istanbul,umraniye,istiklal,35000
105,2,1,0,6,istanbul,tuzla,aydintepe,36000
100,2,1,0,3,istanbul,sariyer,tarabya,55000
80,2,1,21,4,istanbul,sisli,pasa,28000
180,4,1,0,4,istanbul,tuzla,istasyon,100000
67,1,1,13,0,istanbul,pendik,yenisehir,30000
115,2,1,5,2,istanbul,basaksehir,bahcesehir 1. kisim,58000
85,2,1,16,3,istanbul,esenyurt,inonu,20000
55,1,1,35,3,istanbul,kadikoy,osmanaga,48000
85,2,1,11,4,istanbul,cekmekoy,tasdelen,31000
147,3,1,16,2,istanbul,atasehir,barbaros,110000
60,1,1,5,0,istanbul,uskudar,bulgurlu,30000
70,1,1,55,4,istanbul,beyoglu,kuloglu,37000
65,1,1,5,1,istanbul,sisli,esentepe,75000
90,2,1,6,6,istanbul,esenyurt,guzelyurt,20000
85,2,1,6,6,istanbul,sisli,izzet pasa,30000
110,2,1,11,0,istanbul,cekmekoy,hamidiye,22000
120,3,1,0,3,istanbul,bahcelievler,bahcelievler,85000
115,2,1,0,3,istanbul,esenyurt,piri reis,30000
90,2,1,25,3,istanbul,sisli,gulbahar,33000
65,1,1,20,0,istanbul,uskudar,bulgurlu,23000
110,2,1,13,-3,istanbul,eyupsultan,islambey,36000
70,1,1,16,1,istanbul,kagithane,merkez,28000
80,2,1,1,2,istanbul,sultanbeyli,mehmet akif,24000
80,2,1,0,4,istanbul,kucukcekmece,kemalpasa,45000
73,1,1,6,1,istanbul,esenyurt,guzelyurt,23000
85,2,1,26,1,istanbul,gaziosmanpasa,baglarbasi,23000
60,1,1,4,4,istanbul,eyupsultan,circir,33000
85,1,1,20,3,istanbul,kagithane,emniyet evleri,42000
90,2,1,0,0,istanbul,sancaktepe,osmangazi,25500
140,3,1,26,3,istanbul,atasehir,yenisehir,58500
100,2,1,25,-1,istanbul,beyoglu,fetihtepe,15000
160,3,1,10,1,istanbul,sisli,merkez,100000
90,1,1,31,1,istanbul,sisli,tesvikiye,70000
80,3,1,6,5,istanbul,kucukcekmece,ataturk,28000
65,1,1,0,1,istanbul,pendik,fevzi cakmak,28000
105,1,1,40,6,istanbul,beyoglu,hacimimi,53000
105,2,1,16,3,istanbul,umraniye,site,37500
65,1,1,6,6,istanbul,cekmekoy,gungoren,34000
106,2,1,26,6,istanbul,kartal,hurriyet,26000
80,2,1,15,2,istanbul,maltepe,kucukyali,52500
85,2,1,6,3,istanbul,catalca,ferhatpasa,21000
115,3,1,11,6,istanbul,kadikoy,merdivenkoy,70000
70,1,1,0,4,istanbul,kartal,hurriyet,32500
85,2,1,6,2,istanbul,sisli,gulbahar,37500
130,3,1,21,0,istanbul,gaziosmanpasa,kazim karabekir,21000
80,2,1,6,1,istanbul,kagithane,gultepe,32000
74,1,1,11,5,istanbul,kucukcekmece,istasyon,33000
130,2,1,16,3,istanbul,sultanbeyli,hasanpasa,24000
95,2,1,11,1,istanbul,gaziosmanpasa,karadeniz,25000
65,1,1,13,-1,istanbul,sisli,ferikoy,30000
85,2,1,10,0,istanbul,esenyurt,mehtercesme,18000
100,2,1,21,4,istanbul,gaziosmanpasa,merkez,26000
80,2,1,16,3,istanbul,eyupsultan,gokturk merkez,40000
55,1,1,11,2,istanbul,besiktas,dikilitas,42500
65,1,1,26,0,istanbul,kucukcekmece,gultepe,20750
60,1,1,4,8,istanbul,kadikoy,dumlupinar,40000
95,2,1,1,2,istanbul,esenyurt,selahaddin eyyubi,18000
70,1,1,29,1,istanbul,kagithane,telsizler,19500
110,2,1,5,11,istanbul,kagithane,celiktepe,78000
75,1,1,21,4,istanbul,bayrampasa,yildirim,19000
95,2,1,2,1,istanbul,pendik,esenler,31000
55,1,1,31,0,istanbul,uskudar,zeynep kamil,20000
85,2,1,3,2,istanbul,sancaktepe,eyup sultan,26750
98,2,1,31,0,istanbul,uskudar,mimar sinan,42500
165,3,1,11,0,istanbul,sancaktepe,mevlana,25000
130,3,1,40,3,istanbul,fatih,silivrikapi,55000
100,2,1,6,2,istanbul,umraniye,madenler,33500
90,2,1,12,3,istanbul,kagithane,caglayan,24000
100,2,1,31,5,istanbul,sisli,merkez,52500
80,2,1,6,-2,istanbul,sisli,kustepe,28500
103,2,1,16,9,istanbul,kucukcekmece,atakent,56000
140,3,1,26,2,istanbul,kagithane,sultan selim,45000
200,4,1,21,6,istanbul,basaksehir,bahcesehir 2. kisim,60000
110,3,1,26,0,istanbul,uskudar,cengelkoy,65000
140,3,1,26,2,istanbul,avcilar,gumuspala,27000
150,3,1,31,3,istanbul,beyoglu,kucuk piyale,37000
61,2,1,31,4,istanbul,beyoglu,omer avni,49000
85,1,1,6,0,istanbul,sisli,esentepe,60000
100,2,1,25,5,istanbul,kucukcekmece,yesilova,28000
80,2,1,6,2,istanbul,esenyurt,pinar,19000
125,2,1,21,4,istanbul,eyupsultan,circir,26500
90,2,1,6,3,istanbul,atasehir,asikveysel,30250
48,1,1,31,1,istanbul,sisli,cumhuriyet,45000
120,2,1,16,5,istanbul,uskudar,salacak,75000
125,3,1,42,4,istanbul,fatih,sehremini,40000
50,1,1,0,2,istanbul,besiktas,levent,43000
55,1,1,30,0,istanbul,kagithane,harmantepe,16000
130,2,1,5,4,istanbul,arnavutkoy,arnavutkoy merkez,28000
67,1,1,6,6,istanbul,sancaktepe,osmangazi,27000
75,2,1,18,0,istanbul,bahcelievler,kocasinan merkez,28000
116,2,1,6,6,istanbul,sancaktepe,eyup sultan,55000
150,3,1,11,2,istanbul,kagithane,celiktepe,45000
75,2,1,13,11,istanbul,tuzla,mimar sinan,22000
98,2,1,6,11,istanbul,kadikoy,merdivenkoy,75000
65,1,1,12,7,istanbul,sultanbeyli,adil,27500
120,2,1,31,1,istanbul,sisli,tesvikiye,75000
80,2,1,6,1,istanbul,esenyurt,pinar,12500
90,2,1,30,4,istanbul,sisli,bozkurt,35000
148,3,1,31,2,istanbul,kartal,karliktepe,50000
140,3,1,11,6,istanbul,eyupsultan,guzeltepe,45000
90,2,1,0,7,istanbul,sancaktepe,veysel karani,40000
100,2,1,30,5,istanbul,sisli,duatepe,40000
105,2,1,50,5,istanbul,sisli,mesrutiyet,55000
80,2,1,1,5,istanbul,bahcelievler,bahcelievler,50000
155,3,1,50,4,istanbul,besiktas,akat,75000
85,2,1,32,1,istanbul,bahcelievler,fevzi cakmak,28000
155,3,1,5,5,istanbul,avcilar,denizkoskler,50000
46,1,1,0,2,istanbul,sisli,gulbahar,53000
110,2,1,31,2,istanbul,gungoren,abdurrahman nafiz gurman,49000
80,2,1,0,-1,istanbul,sultanbeyli,necip fazil,25000
85,2,1,11,6,istanbul,atasehir,icerenkoy,27000
70,2,1,0,4,istanbul,pendik,yenisehir,39000
65,1,1,6,1,istanbul,beyoglu,omer avni,70000
135,3,1,7,3,istanbul,maltepe,aydinevler,56000
75,2,1,31,1,istanbul,besiktas,dikilitas,30000
70,1,1,30,5,istanbul,sisli,ferikoy,15000
150,3,1,26,3,istanbul,sisli,19 mayis,50000
100,2,1,9,2,istanbul,esenyurt,suleymaniye,20000
154,3,1,0,5,istanbul,basaksehir,ziya gokalp,70000
114,2,1,0,0,istanbul,cekmekoy,gungoren,70000
90,2,1,35,1,istanbul,besiktas,akat,54000
85,1,1,5,1,istanbul,buyukcekmece,celaliye,23000
88,2,1,35,0,istanbul,fatih,sumbul efendi,22000
140,3,1,28,5,istanbul,uskudar,aziz,50000
80,2,1,29,0,istanbul,kagithane,sultan selim,22000
130,2,1,31,3,istanbul,bagcilar,kemalpasa,30000
110,3,1,0,0,istanbul,maltepe,altintepe,65000
130,4,1,6,3,istanbul,sancaktepe,yunus emre,30000
100,2,1,0,2,istanbul,sariyer,tarabya,55000
79,1,1,0,2,istanbul,gaziosmanpasa,baglarbasi,26000
85,1,1,6,4,istanbul,esenyurt,zafer,18500
80,2,1,5,1,istanbul,esenyurt,pinar,14000
80,1,1,2,5,istanbul,beyoglu,haciahmet,40000
90,2,1,15,3,istanbul,sisli,kustepe,6500
90,2,1,30,3,istanbul,kartal,gumuspinar,25000
64,2,1,3,2,istanbul,arnavutkoy,bolluca,25000
75,1,1,25,0,istanbul,gaziosmanpasa,baglarbasi,15000
90,2,1,31,3,istanbul,beyoglu,kaptanpasa,28000
60,1,1,4,5,istanbul,kagithane,hamidiye,63000
90,3,1,30,4,istanbul,fatih,ayvansaray,25000
51,1,1,1,2,istanbul,maltepe,kucukyali,42000
85,2,1,11,6,istanbul,cekmekoy,tasdelen,44000
120,2,1,0,6,istanbul,arnavutkoy,mehmet akif ersoy,29000
100,2,1,26,2,istanbul,kagithane,harmantepe,28000
50,1,1,5,6,istanbul,sile,cavus,29000
107,2,1,6,1,istanbul,sancaktepe,abdurrahmangazi,50000
78,2,1,0,-2,istanbul,kagithane,harmantepe,35000
80,1,1,0,2,istanbul,sisli,mecidiyekoy,45000
110,2,1,31,5,istanbul,sisli,izzet pasa,30000
65,1,1,45,0,istanbul,fatih,sumbul efendi,17000
85,2,1,31,-1,istanbul,besiktas,muradiye,33000
55,1,1,10,-1,istanbul,besiktas,yildiz,25000
60,1,1,10,0,istanbul,sisli,halil rifat pasa,40000
105,2,1,26,1,istanbul,umraniye,yukari dudullu,18000
170,3,1,0,4,istanbul,bahcelievler,bahcelievler,80000
70,2,1,4,0,istanbul,kucukcekmece,tevfik bey,25000
85,2,1,20,2,istanbul,sariyer,bahcekoy kemer,25000
90,2,1,26,1,istanbul,gaziosmanpasa,sarigol,21000
70,1,1,16,0,istanbul,sancaktepe,abdurrahmangazi,15000
85,2,1,0,4,istanbul,sultanbeyli,hamidiye,26000
120,2,1,1,3,istanbul,arnavutkoy,bolluca,25000
125,3,1,11,1,istanbul,silivri,alibey,24000
110,2,1,6,0,istanbul,bagcilar,yenimahalle,40000
125,3,1,6,1,istanbul,umraniye,camlik,31000
90,2,1,31,4,istanbul,pendik,sapan baglari,22000
85,2,1,26,3,istanbul,gaziosmanpasa,fevzi cakmak,22500
110,3,1,30,4,istanbul,uskudar,altunizade,50000
85,2,1,30,0,istanbul,sultanbeyli,battalgazi,18500
110,3,1,26,1,istanbul,gaziosmanpasa,barbaros hayrettinpasa,23000
80,1,1,26,3,istanbul,esenler,yavuz selim,18500
110,2,1,21,1,istanbul,bagcilar,100. yil,20000
95,2,1,6,1,istanbul,gaziosmanpasa,semsipasa,35000
120,2,1,12,3,istanbul,esenyurt,necip fazil kisakurek,19000
100,2,1,21,0,istanbul,sultanbeyli,ahmet yesevi,15000
115,2,1,16,1,istanbul,eyupsultan,guzeltepe,30000
130,3,1,25,2,istanbul,maltepe,altintepe,52500
80,2,1,50,2,istanbul,sisli,duatepe,40000
100,2,1,4,7,istanbul,kadikoy,dumlupinar,70000
130,2,1,16,2,istanbul,tuzla,sifa,22000
100,1,1,6,11,istanbul,sariyer,ayazaga,40000
100,3,1,6,0,istanbul,kagithane,yahya kemal,28000
110,3,1,6,4,istanbul,pendik,guzelyali,29000
90,2,1,6,2,istanbul,sancaktepe,kemal turkler,26500
120,2,1,4,0,istanbul,esenyurt,suleymaniye,16000
60,1,1,0,1,istanbul,cekmekoy,hamidiye,25000
90,2,1,40,4,istanbul,uskudar,zeynep kamil,35000
90,2,1,7,0,istanbul,esenyurt,incirtepe,16000
138,3,1,11,4,istanbul,sancaktepe,eyup sultan,42500
70,1,1,26,0,istanbul,sisli,gulbahar,26000
120,3,1,21,3,istanbul,kagithane,sirintepe,36000
70,2,1,6,2,istanbul,sisli,pasa,40000
110,2,1,6,-1,istanbul,esenyurt,mehtercesme,16750
90,2,1,31,4,istanbul,sisli,esentepe,37500
90,2,1,31,4,istanbul,sisli,esentepe,37500
120,3,1,29,3,istanbul,kagithane,sultan selim,32000
80,1,1,11,8,istanbul,maltepe,zumrutevler,65000
120,2,1,21,1,istanbul,sisli,mecidiyekoy,30500
129,3,1,5,1,istanbul,esenyurt,yenikent,29500
95,2,1,0,5,istanbul,pendik,ahmet yesevi,30000
75,1,1,6,0,istanbul,cekmekoy,aydinlar,17000
95,2,1,0,5,istanbul,maltepe,aydinevler,39500
90,2,1,21,4,istanbul,esenyurt,selahaddin eyyubi,15000
90,2,1,20,1,istanbul,sancaktepe,yenidogan,25000
110,2,1,6,0,istanbul,eyupsultan,gokturk merkez,51000
85,1,1,1,5,istanbul,besiktas,levent,70000
110,2,1,6,5,istanbul,buyukcekmece,kumburgaz,30000
115,2,1,0,8,istanbul,kucukcekmece,fevzi cakmak,47000
110,2,1,32,1,istanbul,uskudar,salacak,55000
110,3,1,6,1,istanbul,maltepe,cevizli,51000
130,2,1,6,3,istanbul,basaksehir,bahcesehir 1. kisim,62000
100,2,1,0,5,istanbul,bahcelievler,bahcelievler,70000
118,2,1,6,2,istanbul,sancaktepe,osmangazi,35000
110,1,1,3,3,istanbul,avcilar,universite,9500
99,2,1,2,11,istanbul,sariyer,huzur,60000
65,1,1,25,-1,istanbul,sariyer,fatih sultan mehmet,15000
90,2,1,5,0,istanbul,besiktas,turkali,45000
130,3,1,11,3,istanbul,kagithane,hamidiye,52000
90,2,1,31,1,istanbul,bahcelievler,siyavuspasa,37000
80,2,1,31,0,istanbul,besiktas,visnezade,50000
130,3,1,30,3,istanbul,sisli,fulya,40000
114,2,1,42,3,istanbul,besiktas,gayrettepe,55000
125,3,1,26,1,istanbul,besiktas,gayrettepe,57500
100,2,1,26,1,istanbul,bagcilar,yildiztepe,17000
136,3,1,16,3,istanbul,esenyurt,esenkent,32000
140,3,1,30,5,istanbul,avcilar,denizkoskler,30000
95,2,1,4,1,istanbul,cekmekoy,sultanciftligi,32000
80,2,1,40,2,istanbul,uskudar,selimiye,40000
60,1,1,25,0,istanbul,kagithane,harmantepe,16000
65,1,1,4,2,istanbul,atasehir,kayisdagi,22500
145,3,1,26,4,istanbul,uskudar,cengelkoy,42500
125,2,1,16,1,istanbul,beykoz,soguksu,70000
60,1,1,5,0,istanbul,kagithane,talatpasa,30000
85,2,1,6,2,istanbul,umraniye,cakmak,35000
80,1,1,26,-1,istanbul,sisli,bozkurt,32500
85,1,1,21,1,istanbul,kagithane,ortabayir,24000
130,3,1,16,3,istanbul,basaksehir,guvercintepe,21000
110,2,1,26,4,istanbul,gaziosmanpasa,karadeniz,22000
140,3,1,26,8,istanbul,atasehir,ataturk,67000
90,2,1,6,3,istanbul,cekmekoy,sultanciftligi,31000
75,1,1,0,5,istanbul,maltepe,aydinevler,38000
80,2,1,45,1,istanbul,fatih,cerrahpasa,37000
100,1,1,31,4,istanbul,bagcilar,yenimahalle,10000
120,4,1,31,3,istanbul,sisli,mecidiyekoy,43000
100,2,1,27,5,istanbul,pendik,cinardere,30000
44,1,1,0,2,istanbul,sisli,gulbahar,49000
75,1,1,29,2,istanbul,kagithane,sultan selim,20000
96,2,1,31,0,istanbul,bagcilar,100. yil,19000
160,3,1,0,1,istanbul,sultanbeyli,mehmet akif,35000
123,2,1,0,5,istanbul,avcilar,tahtakale,47000
90,2,1,0,1,istanbul,sariyer,tarabya,45000
55,1,1,31,0,istanbul,kadikoy,acibadem,44500
65,1,1,5,2,istanbul,maltepe,findikli,33000
70,2,1,5,1,istanbul,sultanbeyli,adil,22000
75,2,1,6,4,istanbul,cekmekoy,eksioglu,25000
95,2,1,10,1,istanbul,arnavutkoy,islambey,17000
95,2,1,28,3,istanbul,gaziosmanpasa,sarigol,24000
50,1,1,21,1,istanbul,sile,balibey,25500
101,2,1,16,7,istanbul,besiktas,nisbetiye,65000
50,1,1,2,6,istanbul,sisli,yayla,29000
100,2,1,1,-2,istanbul,uskudar,ferah,43000
130,4,1,2,5,istanbul,sultanbeyli,battalgazi,34500
140,2,1,26,3,istanbul,esenyurt,namik kemal,21000
64,1,1,0,8,istanbul,tuzla,aydinli,21500
105,3,1,35,5,istanbul,kartal,yukari,28000
60,1,1,26,1,istanbul,bahcelievler,kocasinan merkez,20000
150,3,1,26,3,istanbul,maltepe,baglarbasi,49500
190,4,1,11,5,istanbul,kartal,orta,50000
100,2,1,0,3,istanbul,kagithane,hamidiye,77000
141,3,1,0,1,istanbul,bahcelievler,bahcelievler,80000
115,2,1,31,5,istanbul,gungoren,gencosman,35000
80,2,1,6,3,istanbul,cekmekoy,aydinlar,27000
100,2,1,35,1,istanbul,besiktas,yildiz,80000
100,2,1,21,2,istanbul,sile,cavus,32000
89,2,1,8,1,istanbul,esenyurt,ucevler,15000
60,1,1,11,-1,istanbul,gaziosmanpasa,karlitepe,17000
120,3,1,16,5,istanbul,umraniye,mehmet akif,36000
115,3,1,0,6,istanbul,tuzla,postane,46000
95,2,1,11,10,istanbul,umraniye,armaganevler,45000
70,1,1,16,1,istanbul,gaziosmanpasa,yeni,20000
120,3,1,11,3,istanbul,umraniye,cakmak,33000
97,2,1,21,2,istanbul,umraniye,cakmak,34000
145,3,1,26,6,istanbul,gaziosmanpasa,sarigol,23000
95,2,1,21,1,istanbul,atasehir,icerenkoy,45500
75,1,1,9,3,istanbul,esenyurt,zafer,17000
75,1,1,6,3,istanbul,bagcilar,15 temmuz,35000
110,3,1,25,3,istanbul,sultanbeyli,mehmet akif,27500
55,1,1,4,10,istanbul,kadikoy,dumlupinar,40000
80,2,1,31,3,istanbul,besiktas,dikilitas,37500
90,1,1,11,3,istanbul,tuzla,sifa,20000
65,1,1,6,9,istanbul,sancaktepe,eyup sultan,34000
75,2,1,16,0,istanbul,eyupsultan,guzeltepe,22500
140,3,1,25,0,istanbul,beykoz,ortacesme,24000
130,3,1,20,11,istanbul,beylikduzu,adnan kahveci,35000
95,2,1,6,2,istanbul,arnavutkoy,hadimkoy,38000
92,2,1,5,4,istanbul,sancaktepe,yunus emre,22500
72,2,1,0,3,istanbul,cekmekoy,hamidiye,36000
120,3,1,31,6,istanbul,avcilar,gumuspala,26000
90,2,1,9,0,istanbul,esenyurt,orhan gazi,15000
160,3,1,31,3,istanbul,sisli,cumhuriyet,55000
120,3,1,10,0,istanbul,maltepe,altintepe,55000
95,2,1,11,5,istanbul,esenyurt,pinar,14000
85,2,1,0,4,istanbul,umraniye,serifali,45000
95,3,1,11,6,istanbul,cekmekoy,aydinlar,22000
110,2,1,5,1,istanbul,esenyurt,battalgazi,15000
100,2,1,16,5,istanbul,kagithane,emniyet evleri,25000
130,3,1,21,2,istanbul,fatih,ayvansaray,30000
150,3,1,25,2,istanbul,uskudar,acibadem,59000
90,1,1,6,5,istanbul,silivri,mimar sinan,10000
80,2,1,35,1,istanbul,sisli,mecidiyekoy,22500
110,2,1,26,5,istanbul,esenler,mimar sinan,28000
105,2,1,11,7,istanbul,maltepe,zumrutevler,51000
80,2,1,29,1,istanbul,kagithane,seyrantepe,32000
55,1,1,31,1,istanbul,besiktas,dikilitas,25000
140,3,1,31,0,istanbul,sisli,kustepe,40000
50,1,1,0,3,istanbul,atasehir,inonu,37500
78,1,1,2,2,istanbul,basaksehir,bahcesehir 1. kisim,35000
120,3,1,21,3,istanbul,pendik,bahcelievler,30500
120,2,1,3,2,istanbul,kadikoy,fikirtepe,69900
67,1,1,6,6,istanbul,sancaktepe,osmangazi,27000
68,1,1,12,2,istanbul,sultanbeyli,adil,32000
94,2,1,6,2,istanbul,pendik,camlik,36000
116,2,1,5,7,istanbul,sancaktepe,eyup sultan,50000
80,2,1,1,2,istanbul,uskudar,cengelkoy,55000
100,2,1,3,1,istanbul,kagithane,merkez,52000
80,1,1,21,2,istanbul,kagithane,nurtepe,30000
90,2,1,10,3,istanbul,esenler,tuna,35000
80,2,1,25,3,istanbul,kucukcekmece,gultepe,25000
125,3,1,28,3,istanbul,beykoz,cubuklu,50000
110,3,1,33,-1,istanbul,uskudar,barbaros,30000
105,2,1,11,7,istanbul,maltepe,zumrutevler,51000
80,2,1,29,1,istanbul,kagithane,seyrantepe,32000
55,1,1,31,1,istanbul,besiktas,dikilitas,25000
140,3,1,31,0,istanbul,sisli,kustepe,40000
50,1,1,0,3,istanbul,atasehir,inonu,37500
78,1,1,2,2,istanbul,basaksehir,bahcesehir 1. kisim,35000
120,3,1,21,3,istanbul,pendik,bahcelievler,30500
120,2,1,3,2,istanbul,kadikoy,fikirtepe,69900
67,1,1,6,6,istanbul,sancaktepe,osmangazi,27000
68,1,1,12,2,istanbul,sultanbeyli,adil,32000
94,2,1,6,2,istanbul,pendik,camlik,36000
116,2,1,5,7,istanbul,sancaktepe,eyup sultan,50000
80,2,1,1,2,istanbul,uskudar,cengelkoy,55000
100,2,1,3,1,istanbul,kagithane,merkez,52000
80,1,1,21,2,istanbul,kagithane,nurtepe,30000
90,2,1,10,3,istanbul,esenler,tuna,35000
80,2,1,25,3,istanbul,kucukcekmece,gultepe,25000
125,3,1,28,3,istanbul,beykoz,cubuklu,50000
110,3,1,33,-1,istanbul,uskudar,barbaros,30000
85,2,1,0,3,istanbul,kadikoy,kozyatagi,72500
65,1,1,7,3,istanbul,esenyurt,zafer,20000
85,2,1,16,2,istanbul,pendik,yayalar,29000
75,1,1,15,1,istanbul,beyoglu,tomtom,50000
80,1,1,10,5,istanbul,eyupsultan,yesilpinar,30000
110,2,1,0,5,istanbul,sultanbeyli,battalgazi,30000
85,1,1,13,1,istanbul,sancaktepe,akpinar,31000
116,2,1,25,3,istanbul,umraniye,esenevler,32000
130,2,1,10,6,istanbul,beylikduzu,adnan kahveci,35000
194,3,1,26,2,istanbul,beykoz,kavacik,80000
125,3,1,25,5,istanbul,sisli,19 mayis,49000
105,2,1,3,1,istanbul,cekmekoy,catalmese,47000
66,1,1,0,8,istanbul,pendik,camcesme,40000
60,2,1,0,3,istanbul,avcilar,denizkoskler,30000
135,3,1,30,3,istanbul,buyukcekmece,mimaroba,38000
75,1,1,0,6,istanbul,cekmekoy,gungoren,45000
90,2,1,30,2,istanbul,eyupsultan,rami yeni,32500
145,3,1,15,0,istanbul,cekmekoy,hamidiye,75000
85,2,1,1,1,istanbul,kadikoy,merdivenkoy,65000
130,3,1,30,4,istanbul,fatih,cerrahpasa,50000
80,2,1,6,1,istanbul,maltepe,altintepe,55000
110,2,1,2,7,istanbul,atasehir,barbaros,70000
126,3,1,26,3,istanbul,silivri,mimar sinan,25000
90,2,1,16,8,istanbul,bagcilar,yenimahalle,38000
85,2,1,6,1,istanbul,umraniye,camlik,40000
145,3,1,5,4,istanbul,silivri,yeni,35000
100,2,1,35,0,istanbul,uskudar,cengelkoy,30000
103,2,1,4,4,istanbul,kucukcekmece,inonu,50000
127,2,1,6,3,istanbul,esenyurt,piri reis,35000
85,2,1,3,1,istanbul,arnavutkoy,karlibayir,20000
100,2,1,9,9,istanbul,esenyurt,incirtepe,16000
145,3,1,33,5,istanbul,kadikoy,19 mayis,85000
82,1,1,3,8,istanbul,kagithane,telsizler,48000
130,3,1,26,2,istanbul,pendik,yenisehir,27000
130,3,1,25,3,istanbul,uskudar,cumhuriyet,43000
90,2,1,26,4,istanbul,sultangazi,yunus emre,18500
65,1,1,9,1,istanbul,buyukcekmece,ekinoba,25000
126,3,1,30,0,istanbul,sisli,fulya,35000
110,3,1,38,6,istanbul,kadikoy,sahrayi cedit,70000
65,1,1,0,2,istanbul,uskudar,beylerbeyi,55000
176,4,1,10,8,istanbul,avcilar,tahtakale,55000
100,3,1,35,0,istanbul,besiktas,ortakoy,90000
60,1,1,6,3,istanbul,beylikduzu,yakuplu,21000
80,2,1,25,0,istanbul,fatih,mevlanakapi,22000
119,1,1,21,10,istanbul,sisli,fulya,55000
88,2,1,13,4,istanbul,sisli,fulya,65000
100,3,1,35,-1,istanbul,beyoglu,kuloglu,52000
82,2,1,5,3,istanbul,kagithane,emniyet evleri,45000
90,1,1,14,4,istanbul,kucukcekmece,halkali merkez,40000
